"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.669907363E0,2.448310661E1,1.006043530E1,5.109226227E0,2.695809823E1
2.671907055E0,2.461478806E1,1.122880554E1,4.898536682E0,2.749490001E1
2.674057593E0,2.483026505E1,1.246900272E1,4.869806290E0,2.820874163E1
2.675937132E0,2.493082237E1,1.309388924E1,4.941632271E0,2.859048039E1
2.677932209E0,2.510081100E1,1.440112305E1,5.310339451E0,2.942180761E1
2.679932016E0,2.509362793E1,1.579933739E1,6.004657745E0,3.025500189E1
2.681930478E0,2.498588943E1,1.650083733E1,6.469132900E0,3.063367402E1
2.683929978E0,2.452859688E1,1.798763657E1,7.690176010E0,3.137428790E1
2.685928209E0,2.365231895E1,1.951034927E1,9.272743225E0,3.203232254E1
2.687927440E0,2.306334496E1,2.027888870E1,1.020648193E1,3.236237755E1
2.689925516E0,2.162203598E1,2.184708977E1,1.228704357E1,3.310255596E1
2.691925016E0,1.991736412E1,2.343444633E1,1.450167942E1,3.400254953E1
2.693945863E0,1.895010567E1,2.422453308E1,1.565089607E1,3.450920248E1
2.695945247E0,1.676659393E1,2.580231094E1,1.803791618E1,3.566853435E1
2.697943170E0,1.429338455E1,2.743994522E1,2.053027916E1,3.713143948E1
2.699942747E0,1.296939087E1,2.829706955E1,2.181596565E1,3.801138779E1
2.701940978E0,1.013944435E1,3.005680847E1,2.440409851E1,4.002224496E1
2.703940247E0,7.158663273E0,3.189316177E1,2.693716240E1,4.235600248E1
2.705946363E0,5.631162167E0,3.283168793E1,2.817736053E1,4.363018870E1
2.707945478E0,2.602497339E0,3.470634842E1,3.059310913E1,4.633834200E1
2.709943016E0,-2.825157940E-1,3.651636505E1,3.274310303E1,4.904727849E1
2.711942132E0,-1.632845521E0,3.739743042E1,3.371993637E1,5.038122761E1
2.713978209E0,-4.127603531E0,3.906858444E1,3.541503143E1,5.289249335E1
2.715977593E0,-6.318298340E0,4.055059433E1,3.676296616E1,5.509797886E1
2.717975555E0,-7.321468830E0,4.122336578E1,3.730644989E1,5.607799030E1
2.719975247E0,-9.136273384E0,4.247313690E1,3.810372162E1,5.778695745E1
2.721973670E0,-1.063504410E1,4.305492783E1,3.859931946E1,5.879403401E1
2.723973247E0,-1.128387260E1,4.406528091E1,3.876931000E1,5.976733356E1
2.725970939E0,-1.233492756E1,4.492001343E1,3.883395004E1,6.064679481E1
2.727970209E0,-1.270842266E1,4.529111481E1,3.874057770E1,6.093949005E1
2.729968209E0,-1.316092682E1,4.586572266E1,3.852510071E1,6.132746444E1
2.731967247E0,-1.331415558E1,4.619372940E1,3.823300552E1,6.142385600E1
2.734119247E0,-1.314177322E1,4.630146790E1,3.776613617E1,6.117853524E1
2.735998978E0,-1.293587208E1,4.630385971E1,3.749080276E1,6.096674915E1
2.737993709E0,-1.237084007E1,4.617457581E1,3.694731903E1,6.041716245E1
2.739993093E0,-1.198058510E1,4.606444168E1,3.668395996E1,6.009309549E1
2.741990862E0,-1.100853920E1,4.577234650E1,3.617878342E1,5.937339479E1
2.743990439E0,-9.933543205E0,4.532942200E1,3.563769150E1,5.851048483E1
2.745988593E0,-9.368511200E0,4.505169296E1,3.535757065E1,5.803086974E1
2.747987478E0,-8.171410561E0,4.446990204E1,3.477577972E1,5.704120435E1
2.749985055E0,-6.943184853E0,4.384740829E1,3.425384521E1,5.607253287E1
2.751984824E0,-6.313509941E0,4.352898026E1,3.404315567E1,5.561986136E1
2.754000593E0,-5.032611847E0,4.285860443E1,3.368402481E1,5.474304233E1
2.755999978E0,-3.778050184E0,4.219301605E1,3.343981552E1,5.396985760E1
2.757997708E0,-3.213018656E0,4.184825134E1,3.335362244E1,5.361029527E1
2.759997285E0,-2.276885748E0,4.113717270E1,3.329137421E1,5.296948917E1
2.761995055E0,-1.611297727E0,4.038778687E1,3.336080551E1,5.240909227E1
2.763994362E0,-1.395819545E0,3.998077393E1,3.344939041E1,5.214664241E1
2.765992747E0,-1.237802267E0,3.912843704E1,3.363135147E1,5.161041117E1
2.767992285E0,-1.290474772E0,3.825215912E1,3.380133820E1,5.106293633E1
2.769990132E0,-1.386242747E0,3.781162643E1,3.387077332E1,5.078257622E1
2.771989708E0,-1.723825216E0,3.690901184E1,3.405033493E1,5.024611465E1
2.774010478E0,-2.130839586E0,3.646129608E1,3.425384521E1,5.007287191E1
2.776009285E0,-2.353500366E0,3.558023071E1,3.435679626E1,4.951647434E1
2.778007439E0,-2.870647907E0,3.464410019E1,3.444777298E1,4.893979322E1
2.780006978E0,-3.184288263E0,3.412455750E1,3.450284195E1,4.863199789E1
2.782005285E0,-3.883395195E0,3.299209976E1,3.464410019E1,4.799763622E1
2.784005247E0,-4.627991676E0,3.179739189E1,3.472310638E1,4.730947638E1
2.786003401E0,-4.967968464E0,3.116771698E1,3.469916534E1,4.690564324E1
2.788002862E0,-5.640739441E0,2.984611893E1,3.462494659E1,4.605969695E1
2.790001208E0,-6.212953568E0,2.849578857E1,3.456748581E1,4.522744558E1
2.792000631E0,-6.428431511E0,2.779907608E1,3.448608017E1,4.475939106E1
2.794031670E0,-6.691793919E0,2.643677521E1,3.417962265E1,4.372561942E1
2.796031324E0,-6.684611320E0,2.498349380E1,3.358586121E1,4.238949238E1
2.798029324E0,-6.639121532E0,2.419580269E1,3.319081879E1,4.160703371E1
2.800028978E0,-6.598419666E0,2.261084175E1,3.238636780E1,4.004580035E1
2.802035554E0,-6.564900875E0,2.101151466E1,3.154121399E1,3.846335726E1
2.804034747E0,-6.524199486E0,2.022621536E1,3.106476784E1,3.763887309E1
2.806032824E0,-6.380547523E0,1.871547508E1,3.003526115E1,3.595966222E1
2.808032362E0,-6.124367714E0,1.720473289E1,2.894829369E1,3.422739285E1
2.810030362E0,-5.983109951E0,1.643379974E1,2.838805008E1,3.334289678E1
2.812029631E0,-5.640739441E0,1.486559868E1,2.726516914E1,3.156253181E1
2.814048593E0,-5.281609058E0,1.327345467E1,2.617101860E1,2.981614005E1
2.816048208E0,-5.092466831E0,1.248336792E1,2.563232422E1,2.896176338E1
2.818046131E0,-4.678270340E0,1.091277122E1,2.457169151E1,2.728997642E1
2.820045708E0,-4.273650169E0,9.385271072E0,2.355655098E1,2.571494688E1
2.822044131E0,-4.060565948E0,8.619126320E0,2.308249855E1,2.497156931E1
2.824043439E0,-3.622427225E0,7.144298077E0,2.222298050E1,2.362252815E1
2.826041131E0,-3.213018656E0,5.662287235E0,2.138500977E1,2.235405172E1
2.828040862E0,-3.002328873E0,4.936843872E0,2.094208145E1,2.172457552E1
2.830039131E0,-2.432508945E0,3.677493811E0,2.024058151E1,2.071526491E1
2.832038324E0,-2.169146776E0,3.066972494E0,1.990778732E1,2.025910941E1
2.834053477E0,-2.061407566E0,1.508347034E0,1.882800293E1,1.900047911E1
2.836052747E0,-1.874659896E0,-5.267243832E-2,1.792538834E1,1.802322588E1
2.838050477E0,-1.673547029E0,-6.871358752E-1,1.750400925E1,1.759725135E1
2.840049824E0,-1.233013868E0,-1.786074519E0,1.655829811E1,1.669992879E1
2.842048131E0,-8.906430602E-1,-3.177105665E0,1.545217800E1,1.580053956E1
2.844047708E0,-7.086837292E-1,-3.945644379E0,1.488475227E1,1.541512869E1
2.846045477E0,-2.585737705E-1,-5.207388878E0,1.387918758E1,1.482617979E1
2.848044362E0,2.968810201E-1,-6.179434776E0,1.272039318E1,1.414503288E1
2.850050285E0,6.344634295E-1,-6.655880928E0,1.210268974E1,1.382672752E1
2.852049477E0,1.443703651E0,-7.601590633E0,1.087925243E1,1.335015333E1
2.854083900E0,2.312798738E0,-8.619126320E0,9.660603523E0,1.315164009E1
2.856083131E0,2.743755102E0,-9.102754593E0,9.016563416E0,1.310292903E1
2.858080862E0,3.584120035E0,-9.907206535E0,7.697358608E0,1.304791122E1
2.860079900E0,4.455609322E0,-1.061110210E1,6.303933144E0,1.312202406E1
2.862077516E0,4.953603268E0,-1.104445267E1,5.549759388E0,1.331607860E1
2.864076708E0,5.949591160E0,-1.193030739E1,4.010287762E0,1.392164779E1
2.866074208E0,6.792350292E0,-1.271321106E1,2.305616140E0,1.459717862E1
2.868073670E0,7.225700855E0,-1.304121685E1,1.410184860E0,1.497573742E1
2.870071439E0,8.154650688E0,-1.359667110E1,-4.094084799E-1,1.585986785E1
2.872070900E0,9.107542992E0,-1.404438686E1,-2.341529369E0,1.690192005E1
2.874086631E0,9.557653427E0,-1.420001030E1,-3.325546265E0,1.743698052E1
2.876086554E0,1.046984386E1,-1.440591145E1,-5.267243862E0,1.857126202E1
2.878085054E0,1.110430717E1,-1.445379543E1,-7.134721279E0,1.957350474E1
2.880085054E0,1.145625496E1,-1.443224812E1,-8.046912193E0,2.010692317E1
2.882083670E0,1.212184334E1,-1.431732655E1,-9.792284966E0,2.116161077E1
2.884083516E0,1.265814400E1,-1.423831749E1,-1.133654499E1,2.216924777E1
2.886081593E0,1.286643982E1,-1.403959846E1,-1.203325748E1,2.252675930E1
2.888081246E0,1.320641613E1,-1.383130360E1,-1.322796440E1,2.325281549E1
2.890079208E0,1.332133865E1,-1.371159267E1,-1.373314095E1,2.353858529E1
2.892078670E0,1.341710663E1,-1.341471195E1,-1.458068848E1,2.392842919E1
2.894096900E0,1.335485744E1,-1.304361057E1,-1.514571953E1,2.403915169E1
2.896096785E0,1.327105999E1,-1.284728622E1,-1.530852604E1,2.399009725E1
2.898099900E0,1.300051498E1,-1.239717674E1,-1.538035202E1,2.364864921E1
2.900099362E0,1.259350109E1,-1.187524033E1,-1.514811420E1,2.300180355E1
2.902097362E0,1.234450436E1,-1.159990692E1,-1.492305946E1,2.257525929E1
2.904096785E0,1.175313568E1,-1.107318306E1,-1.427901936E1,2.155555555E1
2.906094785E0,1.114500904E1,-1.057758331E1,-1.342189503E1,2.040205287E1
2.908094208E0,1.086967564E1,-1.037168217E1,-1.290235329E1,1.980384709E1
2.910091862E0,1.033098030E1,-1.001494598E1,-1.173877048E1,1.856951883E1
2.912090900E0,9.809044838E0,-9.744400978E0,-1.040280628E1,1.730286362E1
2.914240669E0,9.555258751E0,-9.631873131E0,-9.667786598E0,1.665959326E1
2.916118131E0,9.045293808E0,-9.418789864E0,-8.080430984E0,1.535657213E1
2.918112092E0,8.511386871E0,-9.222464561E0,-6.380547523E0,1.407866989E1
2.920110823E0,8.236053467E0,-9.133879662E0,-5.528211594E0,1.348411873E1
2.922108708E0,7.702147007E0,-8.930372238E0,-3.835511208E0,1.240103879E1
2.924107823E0,7.177816868E0,-8.683769226E0,-2.082955360E0,1.145720760E1
2.926105592E0,6.868964672E0,-8.590395927E0,-1.268926859E0,1.107193539E1
2.928104631E0,6.203376770E0,-8.403648376E0,1.843535304E-1,1.044687396E1
2.930102169E0,5.595249176E0,-8.183381081E0,1.288080573E0,9.996683991E0
2.932101092E0,5.240907669E0,-8.188169479E0,1.762132406E0,9.880199554E0
2.934121054E0,4.197035789E0,-8.453926086E0,2.363077164E0,9.729753819E0
2.936119362E0,3.201047659E0,-8.623914719E0,2.911349297E0,9.648552530E0
2.938117554E0,2.736572504E0,-8.947132111E0,3.229778051E0,9.898053765E0
2.940116669E0,1.824381709E0,-9.188945770E0,3.866635799E0,1.013488852E1
2.942114477E0,1.369483352E0,-9.253589630E0,4.122815132E0,1.022262248E1
2.944113785E0,4.644751251E-1,-9.337387085E0,4.501099110E0,1.037605069E1
2.946120015E0,-3.974374831E-1,-9.483432770E0,4.752490520E0,1.061506570E1
2.948119708E0,-8.116343617E-1,-9.550470352E0,4.819528103E0,1.072837758E1
2.950117785E0,-1.546654344E0,-9.732429504E0,4.836287498E0,1.097734032E1
2.952116746E0,-2.118868589E0,-9.880870819E0,4.730942726E0,1.115809264E1
2.954135746E0,-2.322375536E0,-9.962273598E0,4.620809078E0,1.122462471E1
2.956134746E0,-2.643198729E0,-1.010113716E1,4.235342979E0,1.126754639E1
2.958132438E0,-2.944868088E0,-1.021845245E1,3.646369219E0,1.124210955E1
2.960131631E0,-3.112462282E0,-1.030464458E1,3.280056238E0,1.125308360E1
2.962128977E0,-3.426102638E0,-1.050815105E1,2.439691544E0,1.131863564E1
2.964128169E0,-3.742137194E0,-1.078348446E1,1.649604917E0,1.153292349E1
2.966125938E0,-3.928884983E0,-1.089122391E1,1.271321058E0,1.164779604E1
2.968125362E0,-3.950432777E0,-1.120486355E1,8.451532125E-1,1.191088453E1
2.970123285E0,-4.276044369E0,-1.148019695E1,1.460463107E-1,1.225156345E1
2.972122246E0,-4.546588898E0,-1.156638813E1,-2.825157940E-1,1.243111500E1
2.974276015E0,-4.927267075E0,-1.169567490E1,-1.254561663E0,1.275306618E1
2.976155708E0,-5.264849663E0,-1.179623222E1,-2.197877169E0,1.310344995E1
2.978150092E0,-5.422866821E0,-1.184650993E1,-2.710236311E0,1.330761673E1
2.980148938E0,-5.580883980E0,-1.184411621E1,-3.725377798E0,1.361278056E1
2.982146823E0,-5.382165432E0,-1.175074196E1,-4.589684486E0,1.371542362E1
2.984146015E0,-5.111620426E0,-1.168849277E1,-4.987122059E0,1.369747835E1
2.986143900E0,-4.359841347E0,-1.159751320E1,-5.691017628E0,1.363444941E1
2.988143246E0,-3.739742994E0,-1.158554173E1,-6.449979305E0,1.377725255E1
2.990140823E0,-3.339911461E0,-1.162863731E1,-6.856993675E0,1.390678168E1
2.992140015E0,-2.485181332E0,-1.180580902E1,-7.565677166E0,1.424053102E1
2.994155592E0,-1.635239720E0,-1.192312431E1,-7.941566944E0,1.441885529E1
2.996154823E0,-1.079784989E0,-1.214578533E1,-8.700529099E0,1.497949410E1
2.998152323E0,-3.040636182E-1,-1.214578533E1,-9.708487511E0,1.555208300E1
3.000151361E0,-3.351882473E-2,-1.198297977E1,-1.020169353E1,1.573745465E1
3.002148400E0,9.361328483E-1,-1.156159973E1,-1.106360626E1,1.602966988E1
3.004147284E0,2.063801765E0,-1.139879417E1,-1.184411621E1,1.656728328E1
3.006144746E0,2.533065319E0,-1.140118885E1,-1.227746677E1,1.694519748E1
3.008143708E0,3.469198227E0,-1.154484081E1,-1.297896767E1,1.771361870E1
3.010141400E0,4.400542736E0,-1.185608673E1,-1.343865395E1,1.845342756E1
3.012140284E0,4.879383087E0,-1.204044056E1,-1.360624790E1,1.881251100E1
3.014159208E0,5.875370979E0,-1.249533844E1,-1.374271774E1,1.948116418E1
3.016157823E0,6.744466305E0,-1.304121685E1,-1.384327412E1,2.017913281E1
3.018155361E0,7.184999466E0,-1.336682796E1,-1.382890892E1,2.053131825E1
3.020154131E0,8.008605003E0,-1.410663605E1,-1.370919895E1,2.123857506E1
3.022151784E0,8.762778282E0,-1.495897198E1,-1.353681660E1,2.199551157E1
3.024150669E0,9.038111687E0,-1.538514042E1,-1.348893261E1,2.236831043E1
3.026148092E0,9.442731857E0,-1.617283249E1,-1.350808620E1,2.309099583E1
3.028146977E0,9.658209801E0,-1.675222969E1,-1.346738434E1,2.356456359E1
3.030144323E0,9.677363396E0,-1.695094872E1,-1.340752983E1,2.368011573E1
3.032143054E0,9.653421402E0,-1.716642570E1,-1.319683933E1,2.370719900E1
3.034173707E0,9.653421402E0,-1.724543571E1,-1.291193008E1,2.360744663E1
3.036172784E0,9.658209801E0,-1.724064636E1,-1.274912453E1,2.351725068E1
3.038170284E0,9.560047150E0,-1.719515610E1,-1.243787766E1,2.327592523E1
3.040169169E0,9.196128845E0,-1.712811852E1,-1.222479343E1,2.296490375E1
3.042175054E0,8.983044624E0,-1.698207283E1,-1.212184334E1,2.271618309E1
3.044173823E0,8.439560890E0,-1.689348793E1,-1.184890461E1,2.229378081E1
3.046171130E0,8.118738174E0,-1.689588165E1,-1.165976238E1,2.207566047E1
3.048169977E0,7.460332394E0,-1.698686028E1,-1.121204662E1,2.167763758E1
3.050167515E0,6.761225700E0,-1.715206146E1,-1.076672459E1,2.135016964E1
3.052166361E0,6.399701118E0,-1.725979996E1,-1.054166985E1,2.121281858E1
3.054185092E0,5.635950565E0,-1.745372963E1,-1.008916569E1,2.093293771E1
3.056183823E0,4.807557106E0,-1.766202545E1,-9.658209801E0,2.069639497E1
3.058181246E0,4.371812344E0,-1.775300598E1,-9.433155060E0,2.057343868E1
3.060180053E0,3.471592426E0,-1.790384102E1,-8.966285706E0,2.032224782E1
3.062177477E0,2.578555346E0,-1.795651245E1,-8.523358345E0,2.004327629E1
3.064175938E0,2.147598982E0,-1.794454193E1,-8.298302650E0,1.988669388E1
3.066173400E0,1.285686255E0,-1.787750435E1,-7.864952564E0,1.957333977E1
3.068171900E0,4.261679053E-1,-1.773863983E1,-7.462726593E0,1.924924025E1
3.070169938E0,7.182605099E-3,-1.765244865E1,-7.280767441E0,1.909498808E1
3.072168900E0,-7.134721279E-1,-1.742499924E1,-6.955155849E0,1.877535176E1
3.074184784E0,-1.376665950E0,-1.718318558E1,-6.667851925E0,1.848289277E1
3.076183553E0,-1.699883223E0,-1.704192734E1,-6.550535679E0,1.833647753E1
3.078181015E0,-2.272097349E0,-1.672589302E1,-6.306327343E0,1.801909233E1
3.080179515E0,-2.750937700E0,-1.639070511E1,-6.076483727E0,1.769594662E1
3.082177092E0,-2.980781078E0,-1.620874596E1,-5.980715752E0,1.753218361E1
3.084176669E0,-3.418920040E0,-1.584961510E1,-5.779603004E0,1.721345764E1
3.086174361E0,-3.825934410E0,-1.549048519E1,-5.559336185E0,1.689671934E1
3.088173746E0,-4.017470360E0,-1.532528496E1,-5.449203014E0,1.675405147E1
3.090180592E0,-4.335899353E0,-1.499967384E1,-5.236119270E0,1.646836919E1
3.092180092E0,-4.608838081E0,-1.480095482E1,-4.977545261E0,1.628144984E1
3.094208169E0,-4.762067318E0,-1.444421864E1,-4.833893299E0,1.595867355E1
3.096207938E0,-5.044582844E0,-1.411142445E1,-4.501099110E0,1.564736429E1
3.098205899E0,-5.291185856E0,-1.397256088E1,-4.326322556E0,1.555461900E1
3.100205669E0,-5.473145008E0,-1.380736160E1,-3.948038578E0,1.536832975E1
3.102204130E0,-5.770026207E0,-1.376665974E1,-3.586514235E0,1.535178189E1
3.104203746E0,-5.849034786E0,-1.377384281E1,-3.416525841E0,1.534935186E1
3.106202784E0,-6.016628742E0,-1.381933212E1,-3.076549292E0,1.538307243E1
3.108202515E0,-6.133944988E0,-1.392467690E1,-2.774879694E0,1.546679880E1
3.110200553E0,-6.169857979E0,-1.396537876E1,-2.626439333E0,1.549184092E1
3.112200323E0,-6.246472359E0,-1.403481007E1,-2.425326347E0,1.555237983E1
3.114215784E0,-6.172252178E0,-1.384327412E1,-2.308010340E0,1.533166158E1
3.116215438E0,-6.136339188E0,-1.367089176E1,-2.262520552E0,1.515476623E1
3.118213938E0,-6.126761913E0,-1.338358784E1,-2.255337954E0,1.489107734E1
3.120213476E0,-6.169857979E0,-1.316810894E1,-2.367865562E0,1.473339838E1
3.122211899E0,-6.184223175E0,-1.308670616E1,-2.466027737E0,1.468290800E1
3.124212092E0,-6.217741966E0,-1.301488018E1,-2.729389906E0,1.467981575E1
3.126210207E0,-6.217741966E0,-1.301966858E1,-3.074155092E0,1.475203425E1
3.128209784E0,-6.189011574E0,-1.302685165E1,-3.296815634E0,1.479431383E1
3.130216630E0,-6.126761913E0,-1.299333286E1,-3.907337189E0,1.488728297E1
3.132216130E0,-6.102819920E0,-1.287841129E1,-4.592078686E0,1.497281119E1
3.134333707E0,-6.086060524E0,-1.279461384E1,-4.936843872E0,1.500382296E1
3.136239899E0,-5.992686749E0,-1.258392429E1,-5.602431774E0,1.502180704E1
3.138243707E0,-5.918466568E0,-1.235647488E1,-6.320692539E0,1.508846818E1
3.140243476E0,-5.889736176E0,-1.224394703E1,-6.665457726E0,1.513378861E1
3.142251015E0,-5.827486992E0,-1.206677628E1,-7.319074631E0,1.526877689E1
3.144251053E0,-5.741295815E0,-1.198776817E1,-7.845798969E0,1.543455943E1
3.146249861E0,-5.693411827E0,-1.195424938E1,-8.037335396E0,1.548927941E1
3.148249938E0,-5.552153587E0,-1.196621990E1,-8.267178535E0,1.556801430E1
3.150248361E0,-5.365406036E0,-1.197579670E1,-8.283937454E0,1.551872766E1
3.152248361E0,-5.267243862E0,-1.205480576E1,-8.221688271E0,1.551316724E1
3.154414976E0,-5.080495834E0,-1.214339066E1,-8.006210327E0,1.540690684E1
3.156284899E0,-4.872200489E0,-1.219366932E1,-7.860164165E0,1.530379331E1
3.158280284E0,-4.766855717E0,-1.227028370E1,-7.508216381E0,1.515440823E1
3.160280361E0,-4.556165695E0,-1.227986050E1,-7.158663273E0,1.492648919E1
3.162278976E0,-4.338293552E0,-1.225831223E1,-6.768408298E0,1.465941201E1
3.164285130E0,-4.216189384E0,-1.223437023E1,-6.550535679E0,1.450398516E1
3.166280399E0,-3.938461781E0,-1.213381386E1,-6.069301128E0,1.412718430E1
3.168279745E0,-3.790021181E0,-1.205719948E1,-5.793968201E0,1.390361059E1
3.170278092E0,-3.505111217E0,-1.186087513E1,-5.145139217E0,1.339547017E1
3.172277630E0,-3.224989653E0,-1.160948372E1,-4.434061527E0,1.283906430E1
3.174348207E0,-3.088520288E0,-1.147062016E1,-4.072536945E0,1.255785179E1
3.176336630E0,-2.868253708E0,-1.117852783E1,-3.351882458E0,1.201754883E1
3.178334668E0,-2.683900118E0,-1.086728191E1,-2.674323320E0,1.150882884E1
3.180334207E0,-2.592920542E0,-1.071405220E1,-2.353500366E0,1.127178404E1
3.182332130E0,-2.425326347E0,-1.040520096E1,-1.532289028E0,1.079343896E1
3.184331707E0,-2.224213362E0,-1.013704967E1,-6.847416759E-1,1.040075826E1
3.186329630E0,-2.138022184E0,-1.001015759E1,-2.609679997E-1,1.023926257E1
3.188329130E0,-1.898601890E0,-9.782708168E0,6.033388376E-1,9.983490672E0
3.190327591E0,-1.584961534E0,-9.674968719E0,1.496376038E0,9.917472664E0
3.192327130E0,-1.424550056E0,-9.662998199E0,1.929726601E0,9.956240346E0
3.194395130E0,-1.154005170E0,-9.773131371E0,2.753331900E0,1.021893641E1
3.196384014E0,-9.983820915E-1,-9.991003990E0,3.526659012E0,1.064209807E1
3.198382476E0,-1.005564690E0,-1.012747288E1,3.900154591E0,1.089899413E1
3.200382130E0,-1.120486379E0,-1.040759468E1,4.606443882E0,1.143646982E1
3.202380591E0,-1.374271750E0,-1.063504410E1,5.267243862E0,1.194724419E1
3.204380476E0,-1.539471745E0,-1.074038887E1,5.602431774E0,1.221119028E1
3.206378322E0,-1.884236693E0,-1.090558910E1,6.133944988E0,1.265335935E1
3.208378168E0,-2.205059767E0,-1.100853920E1,6.505045891E0,1.297558654E1
3.210376091E0,-2.346317768E0,-1.101811600E1,6.627150536E0,1.306993540E1
3.212375438E0,-2.521094322E0,-1.098699188E1,6.787561893E0,1.315830170E1
3.214575514E0,-2.580949545E0,-1.080742645E1,6.825869083E0,1.304048526E1
3.216392899E0,-2.576161146E0,-1.067095661E1,6.799532890E0,1.291276767E1
3.218387399E0,-2.501940727E0,-1.027351952E1,6.663063526E0,1.249805290E1
3.220386630E0,-2.437297344E0,-1.001494598E1,6.552929878E0,1.221394496E1
3.222384437E0,-2.293645144E0,-9.414001465E0,6.282385349E0,1.154783951E1
3.224384014E0,-2.109291792E0,-8.741230011E0,5.832275391E0,1.071791259E1
3.226381861E0,-1.982398987E0,-8.403648376E0,5.568912983E0,1.027443447E1
3.228381014E0,-1.704671621E0,-7.778761387E0,5.068524837E0,9.439543319E0
3.230418784E0,-1.438915253E0,-7.225700855E0,4.685452938E0,8.731248432E0
3.232402091E0,-1.314416766E0,-6.962338448E0,4.537012100E0,8.413461053E0
3.234418130E0,-1.084573388E0,-6.483498096E0,4.335899353E0,7.874774295E0
3.236417553E0,-8.427590132E-1,-6.011840343E0,4.247313976E0,7.408923207E0
3.238415668E0,-7.062895298E-1,-5.762843609E0,4.242525578E0,7.190843806E0
3.240415207E0,-4.213795066E-1,-5.240907669E0,4.290409565E0,6.786183620E0
3.242412784E0,-5.027823523E-2,-4.711789131E0,4.417302132E0,6.458795773E0
3.244412245E0,1.532289088E-1,-4.450820923E0,4.513070107E0,6.340432775E0
3.246410668E0,5.578489900E-1,-3.933673382E0,4.781220913E0,6.216514714E0
3.248410245E0,9.768342972E-1,-3.402160645E0,5.123591423E0,6.227366327E0
3.250408014E0,1.213860273E0,-3.145981073E0,5.327098846E0,6.304651917E0
3.252407784E0,1.678335428E0,-2.633621931E0,5.755661011E0,6.548313367E0
